Name	Length	EffectiveLength	TPM	NumReads
FBtr0309797	1009	837.985	0.000000	0.000
FBtr0076978	2878	2706.985	15.912749	360.316
FBtr0076981	2094	1922.985	0.734059	11.808
FBtr0330184	1911	1739.985	20.533062	298.849
FBtr0076980	1850	1678.985	19.938953	280.028
FBtr0088377	906	735.207	5.946089	36.567
FBtr0088378	839	668.246	1.150802	6.433
FBtr0084481	1330	1158.985	2.269304	22.000
FBtr0301322	3495	3323.985	0.000000	0.000
FBtr0303375	3445	3273.985	2.387443	65.383
FBtr0333853	3552	3380.985	1.798035	50.850
FBtr0075638	3427	3255.985	11.593973	315.767
FBtr0088161	860	689.220	0.000000	0.000
FBtr0084320	1534	1362.985	36.146813	412.110
FBtr0310040	1530	1358.985	1.485799	16.890
FBtr0084466	894	723.209	39.329336	237.921
FBtr0080852	3130	2958.985	16.795958	415.719
FBtr0070914	3828	3656.985	17.604448	538.515
FBtr0301202	4027	3855.985	1.980040	63.865
FBtr0340273	5113	4941.985	5.189633	214.531
FBtr0086887	4336	4164.985	3.967333	138.218
FBtr0086886	5765	5593.985	4.196984	196.386
FBtr0085836	704	533.329	213.173213	951.000
FBtr0071215	2653	2481.985	2.945914	61.161
FBtr0071214	2793	2621.985	3.487567	76.490
FBtr0071217	2515	2343.985	26.724280	523.978
FBtr0300750	2652	2480.985	20.373297	422.803
FBtr0071216	2655	2483.985	92.531976	1922.618
FBtr0300751	2658	2486.985	126.998703	2641.951
FBtr0077075	2144	1972.985	38.967572	643.101
FBtr0077076	2085	1913.985	63.795887	1021.371
FBtr0077074	2365	2193.985	28.199926	517.528
FBtr0091651	1976	1804.985	29.149983	440.113
FBtr0330292	4239	4067.985	20.659686	703.000
FBtr0113060	551	380.392	1.291793	4.110
FBtr0088541	493	322.435	19.980687	53.890
FBtr0308308	11700	11528.985	0.209268	20.181
FBtr0308310	5515	5343.985	0.197823	8.843
FBtr0345072	11745	11573.985	0.182907	17.708
FBtr0308309	11745	11573.985	0.182907	17.708
FBtr0345071	11134	10962.985	0.203392	18.652
FBtr0074753	797	626.274	18.864060	98.822
FBtr0344968	989	818.133	0.163783	1.121
FBtr0335023	1018	846.985	0.149268	1.058
FBtr0087389	1072	900.985	4.378691	33.000
FBtr0081711	778	607.286	3.937175	20.000
FBtr0074558	1276	1104.985	15.795898	146.000
FBtr0071682	1301	1129.985	0.648709	6.132
FBtr0345682	1846	1674.985	0.133353	1.868
FBtr0076936	839	668.246	33.454357	187.000
FBtr0084648	2975	2803.985	132.782690	3114.364
FBtr0084647	3120	2948.985	0.890433	21.965
FBtr0306024	2987	2815.985	5.737396	135.144
FBtr0334336	2963	2791.985	5.674647	132.527
FBtr0082889	839	668.246	1.331077	7.440
FBtr0082888	804	633.273	0.105655	0.560
FBtr0083674	3099	2927.985	3.565910	87.336
FBtr0331352	2970	2798.985	10.749021	251.664
FBtr0339591	4686	4514.985	0.369882	13.969
FBtr0070260	3254	3082.985	3.610675	93.113
FBtr0339590	2776	2604.985	50.708388	1104.936
FBtr0073936	1210	1038.985	0.000000	0.000
FBtr0081196	1175	1003.985	0.000000	0.000
FBtr0343804	1175	1003.985	0.000000	0.000
FBtr0071914	2548	2376.985	1.538103	30.582
FBtr0071913	2556	2384.985	3.097144	61.787
FBtr0071911	2633	2461.985	48.046133	989.455
FBtr0309858	2627	2455.985	7.456106	153.176
FBtr0070826	3038	2866.985	7.118131	170.704
FBtr0070825	2335	2163.985	14.108356	255.378
FBtr0085583	1112	940.985	285.213876	2244.944
FBtr0085584	1268	1096.985	17.520010	160.763
FBtr0085582	1374	1202.985	0.625360	6.293
FBtr0070895	951	780.192	82.284922	537.000
FBtr0079491	5947	5775.985	499.895727	24152.259
FBtr0079490	6235	6063.985	141.817832	7193.516
FBtr0076519	1592	1420.985	38.823491	461.462
FBtr0333907	1845	1673.985	0.466894	6.538
FBtr0075991	1513	1341.985	19.420332	218.000
FBtr0074768	1312	1140.985	31.429280	299.962
FBtr0307162	1817	1645.985	1.600627	22.038
FBtr0299685	657	486.342	0.000000	0.000
FBtr0345443	1018	846.985	0.000000	0.000
FBtr0081102	779	608.285	0.000000	0.000
FBtr0308705	2319	2147.985	1.188380	21.352
FBtr0074159	2255	2083.985	51.306883	894.381
FBtr0303567	2141	1969.985	22.510200	370.932
FBtr0345134	961	790.182	0.050697	0.335
FBtr0070858	2901	2729.985	5.533714	126.366
FBtr0343051	3129	2957.985	4.107638	101.634
FBtr0078803	2786	2614.985	60.073421	1314.026
FBtr0078804	2435	2263.985	10.348412	195.974
FBtr0071832	3995	3823.985	0.812840	26.000
FBtr0300179	2520	2348.985	0.511506	10.050
FBtr0072459	2583	2411.985	0.341775	6.896
FBtr0306330	3725	3553.985	0.675156	20.071
FBtr0300178	3193	3021.985	0.750964	18.983
FBtr0089526	1745	1573.985	0.000000	0.000
FBtr0304067	6180	6008.985	0.110227	5.540
FBtr0304066	1850	1678.985	0.298283	4.189
FBtr0344942	2540	2368.985	0.093220	1.847
FBtr0304064	4968	4796.985	0.043366	1.740
FBtr0304069	5951	5779.985	0.029139	1.409
FBtr0304061	6422	6250.985	0.026597	1.391
FBtr0304065	5587	5415.985	0.037189	1.685
FBtr0304062	5476	5304.985	0.099081	4.397
FBtr0304068	5485	5313.985	0.047568	2.114
FBtr0084237	1165	993.985	56.889115	473.000
FBtr0112474	688	517.333	0.000000	0.000
FBtr0333932	691	520.332	0.000000	0.000
FBtr0300576	2046	1874.985	14.487806	227.223
FBtr0087254	2283	2111.985	13.685845	241.777
FBtr0070378	4560	4388.985	8.313248	305.202
FBtr0333260	7119	6947.985	0.263279	15.301
FBtr0070380	4106	3934.985	2.858025	94.072
FBtr0070379	7664	7492.985	2.352140	147.425
FBtr0088183	421	250.476	0.000000	0.000
FBtr0080216	437	266.462	0.000000	0.000
FBtr0343618	499	328.430	0.000000	0.000
FBtr0088955	1259	1087.985	55.050678	501.000
FBtr0083589	3744	3572.985	0.072493	2.167
FBtr0290023	3611	3439.985	0.076925	2.213
FBtr0330313	3634	3462.985	0.076119	2.205
FBtr0330312	3708	3536.985	0.073639	2.179
FBtr0337037	1537	1365.985	0.089597	1.024
FBtr0083591	3643	3471.985	0.075808	2.202
FBtr0337036	1427	1255.985	0.103344	1.086
FBtr0083592	3662	3490.985	0.134418	3.925
FBtr0075722	626	455.364	1.312682	5.000
FBtr0084613	946	775.197	0.000000	0.000
FBtr0076100	285	114.574	0.000000	0.000
FBtr0084304	1872	1700.985	25.723402	366.000
FBtr0301387	3825	3653.985	3.570633	109.135
FBtr0344896	4465	4293.985	1.157625	41.580
FBtr0344895	3540	3368.985	0.882088	24.858
FBtr0087668	3026	2854.985	30.821275	736.049
FBtr0114623	4107	3935.985	3.344732	110.120
FBtr0086583	3370	3198.985	4.272645	114.330
FBtr0100176	3446	3274.985	2.915774	79.876
FBtr0340450	4417	4235.985	26.521506	939.734
FBtr0086582	3806	3634.985	21.552423	655.316
FBtr0100174	2878	2706.985	31.317348	709.125
FBtr0086584	3669	3497.985	49.663697	1453.146
FBtr0088854	1154	982.985	0.000000	0.000
FBtr0074710	993	822.131	1.890384	13.000
FBtr0072023	1140	968.985	0.000000	0.000
FBtr0081387	634	463.352	30.293491	117.412
FBtr0070026	1883	1711.985	21.249464	304.299
FBtr0339745	946	775.197	0.000000	0.000
FBtr0081403	4892	4720.985	33.947704	1340.588
FBtr0088251	1100	928.985	15.571288	121.000
FBtr0078639	1611	1439.985	0.971380	11.700
FBtr0078638	1632	1460.985	7.425600	90.746
FBtr0344116	1635	1463.985	2.658307	32.553
FBtr0347002	5233	5061.985	0.011737	0.497
FBtr0082603	4716	4544.985	0.013077	0.497
FBtr0347003	2358	2186.985	0.027379	0.501
FBtr0082604	1841	1669.985	0.036152	0.505
FBtr0299969	2078	1906.985	0.376142	6.000
FBtr0071674	1184	1012.985	25.635614	217.220
FBtr0345488	765	594.294	3.173235	15.775
FBtr0342960	1188	1016.985	6.990902	59.470
FBtr0071673	707	536.328	107.760472	483.440
FBtr0089028	1304	1132.985	0.169494	1.606
FBtr0336872	1140	968.985	0.295323	2.394
FBtr0080851	1019	847.985	66.391678	470.927
FBtr0332765	1881	1709.985	0.000000	0.000
FBtr0301326	1885	1713.985	0.000000	0.000
FBtr0089897	967	796.166	2.283286	15.206
FBtr0305991	962	791.179	0.543361	3.596
FBtr0089896	899	728.208	0.325233	1.981
FBtr0089895	823	652.257	0.039755	0.217
FBtr0078824	661	490.340	2.438092	10.000
FBtr0306926	1272	1100.985	1.954515	18.000
FBtr0300433	3043	2871.985	2.492882	59.887
FBtr0300432	3058	2886.985	25.970510	627.158
FBtr0073947	3418	3246.985	0.577220	15.677
FBtr0073946	3433	3261.985	0.754805	20.595
FBtr0082557	2199	2027.985	1.708812	28.988
FBtr0082556	2101	1929.985	12.663626	204.439
FBtr0335434	2292	2120.985	1.441439	25.573
FBtr0308579	1248	1076.985	12.161990	109.564
FBtr0070783	1302	1130.985	207.014356	1958.436
FBtr0084960	982	811.144	0.000000	0.000
FBtr0080111	979	808.148	0.443791	3.000
FBtr0300611	1701	1529.985	106.204812	1359.201
FBtr0334906	1701	1529.985	0.607082	7.769
FBtr0303766	1776	1604.985	0.426757	5.729
FBtr0071802	1520	1348.985	21.559092	243.271
FBtr0340670	3596	3424.985	1.471149	42.147
FBtr0339525	3273	3101.985	5.963084	154.726
FBtr0070843	2904	2732.985	53.765946	1229.127
FBtr0088323	2982	2810.985	0.000000	0.000
FBtr0074366	2750	2578.985	0.330210	7.123
FBtr0074371	2433	2261.985	0.274300	5.190
FBtr0074367	2582	2410.985	0.304045	6.132
FBtr0074370	2896	2724.985	0.267556	6.099
FBtr0074368	2919	2747.985	0.259868	5.973
FBtr0074369	2915	2743.985	0.261173	5.995
FBtr0074365	2444	2272.985	0.393847	7.488
FBtr0070884	2458	2286.985	3.120529	59.696
FBtr0301170	2501	2329.985	0.530729	10.344
FBtr0301169	2528	2356.985	2.062140	40.656
FBtr0071898	2228	2056.985	0.290594	5.000
FBtr0086481	2011	1839.985	0.259892	4.000
FBtr0081348	2580	2408.985	13.976846	281.641
FBtr0343850	2908	2736.985	1.022955	23.420
FBtr0081349	2684	2512.985	16.171845	339.940
FBtr0334046	701	530.330	0.000000	0.000
FBtr0300042	795	624.275	0.574504	3.000
FBtr0076996	720	549.319	0.217632	1.000
FBtr0301150	1774	1602.985	0.000000	0.000
FBtr0333402	4738	4566.985	2.736710	104.547
FBtr0072705	4645	4473.985	3.221011	120.542
FBtr0333401	4762	4590.985	9.874257	379.195
FBtr0072703	4861	4689.985	9.381463	368.039
FBtr0072704	4642	4470.985	5.526320	206.677
FBtr0078519	566	395.388	0.000000	0.000
FBtr0345019	1361	1189.985	49.155212	489.286
FBtr0345020	1576	1404.985	9.250382	108.714
FBtr0077808	1018	846.985	0.000000	0.000
FBtr0074463	1124	952.985	80.788152	644.000
FBtr0113188	2010	1838.985	0.107714	1.657
FBtr0347061	3149	2977.985	0.182224	4.539
FBtr0078536	1874	1702.985	0.432392	6.159
FBtr0071304	892	721.209	0.000546	0.003
FBtr0332623	800	629.274	0.000000	0.000
FBtr0080484	3184	3012.985	19.481943	491.000
FBtr0070626	9245	9073.985	11.915093	904.373
FBtr0342740	8925	8753.985	22.804766	1669.874
FBtr0077755	584	413.383	0.000000	0.000
FBtr0077754	686	515.334	0.000000	0.000
FBtr0076890	3438	3266.985	22.284049	608.967
FBtr0333369	3713	3541.985	7.434243	220.260
FBtr0345674	4482	4310.985	0.582458	21.004
FBtr0089419	1741	1569.985	21.548027	282.980
FBtr0079662	1172	1000.985	6.329890	53.000
FBtr0086625	1486	1314.985	16.000726	176.000
FBtr0071243	704	533.329	0.283416	1.264
FBtr0343355	796	625.274	0.138730	0.726
FBtr0303466	486	315.442	0.000000	0.000
FBtr0071716	1201	1029.985	0.000478	0.004
FBtr0332000	4030	3858.985	33.013996	1065.672
FBtr0091487	2639	2467.985	8.916259	184.068
FBtr0091489	4818	4646.985	2.630998	102.269
FBtr0091486	2731	2559.985	11.592349	248.234
FBtr0085257	3123	2951.985	36.403001	898.884
FBtr0072087	3097	2925.985	25.091519	614.117
FBtr0113113	3053	2881.985	12.166829	293.306
FBtr0113114	4745	4573.985	0.247742	9.479
FBtr0343268	2431	2259.985	3.443569	65.098
FBtr0300558	4600	4428.985	15.290916	566.487
FBtr0304047	4017	3845.985	1.102583	35.471
FBtr0304050	5939	5767.985	0.990040	47.767
FBtr0300557	4053	3881.985	1.876090	60.920
FBtr0300556	4066	3894.985	1.451831	47.301
FBtr0300559	3857	3685.985	1.063126	32.779
FBtr0300554	4135	3963.985	1.320766	43.794
FBtr0300555	4740	4568.985	18.610117	711.248
FBtr0304046	4101	3929.985	1.167081	38.366
FBtr0304048	4701	4529.985	0.399764	15.148
FBtr0304049	4065	3893.985	1.804102	58.763
FBtr0078621	2371	2199.985	0.108796	2.002
FBtr0306631	4304	4132.985	1.228937	42.486
FBtr0302085	5027	4855.985	3.554801	144.393
FBtr0302086	4347	4175.985	0.795761	27.797
FBtr0333888	8968	8796.985	0.124443	9.157
FBtr0306632	6029	5857.985	0.405941	19.891
FBtr0302584	5159	4987.985	0.591666	24.686
FBtr0302583	5622	5450.985	0.372540	16.986
FBtr0306630	4838	4666.985	0.660794	25.796
FBtr0333889	8444	8272.985	0.141726	9.808
FBtr0339138	2154	1982.985	0.000000	0.000
FBtr0084314	1539	1367.985	0.000000	0.000
FBtr0301498	5841	5669.985	14.472877	686.419
FBtr0301499	4105	3933.985	71.340426	2347.581
FBtr0087935	2107	1935.985	0.123503	2.000
FBtr0076552	986	815.136	0.439986	3.000
FBtr0302420	1705	1533.985	0.000000	0.000
FBtr0086033	2084	1912.985	0.102397	1.639
FBtr0345665	2807	2635.985	0.061747	1.361
FBtr0083340	1711	1539.985	0.000000	0.000
FBtr0084869	1894	1722.985	0.138770	2.000
FBtr0088771	1015	843.985	0.000000	0.000
FBtr0307167	11695	11523.985	0.027196	2.622
FBtr0089070	10619	10447.985	0.030608	2.675
FBtr0332913	10141	9969.985	0.032417	2.703
FBtr0085950	1624	1452.985	4.854435	59.000
FBtr0304619	9544	9372.985	0.927820	72.743
FBtr0304617	6520	6348.985	0.846854	44.974
FBtr0304621	7376	7204.985	6.263958	377.515
FBtr0304620	8756	8584.985	4.049473	290.797
FBtr0304614	10136	9964.985	0.786818	65.585
FBtr0304616	6383	6211.985	0.808969	42.035
FBtr0345046	7289	7117.985	2.091708	124.540
FBtr0304615	7343	7171.985	2.622077	157.303
FBtr0304618	7295	7123.985	1.715286	102.214
FBtr0345047	6425	6253.985	0.845523	44.232
FBtr0304613	7334	7162.985	2.481164	148.663
FBtr0082595	2203	2031.985	200.939892	3415.379
FBtr0084525	1726	1554.985	0.153763	2.000
FBtr0080222	1284	1112.985	0.966721	9.000
FBtr0074484	1770	1598.985	30.758468	411.397
FBtr0340623	1767	1595.985	3.415945	45.603
FBtr0075868	4206	4034.985	0.029628	1.000
FBtr0071787	1663	1491.985	10.496745	131.000
FBtr0072188	735	564.307	1209.251136	5708.000
FBtr0088495	4116	3944.985	0.000088	0.003
FBtr0087000	1783	1611.985	0.000000	0.000
FBtr0343340	768	597.291	0.508931	2.543
FBtr0072164	586	415.383	0.048548	0.169
FBtr0343341	836	665.248	0.411278	2.289
FBtr0073063	2326	2154.985	19.327151	348.389
FBtr0073064	1995	1823.985	4.280713	65.311
FBtr0088486	1850	1678.985	21.822223	306.477
FBtr0113061	1820	1648.985	21.231466	292.852
FBtr0088490	1825	1653.985	2.051249	28.379
FBtr0088487	1956	1784.985	2.899427	43.291
FBtr0082608	775	604.287	70.433718	356.021
FBtr0344263	786	615.279	55.954644	287.979
FBtr0081370	1727	1555.985	0.102560	1.335
FBtr0081369	2605	2433.985	0.128470	2.616
FBtr0336750	2767	2595.985	0.048334	1.050
FBtr0299517	1027	855.985	0.000000	0.000
FBtr0345809	1297	1125.985	0.000000	0.000
FBtr0340119	1073	901.985	0.662702	5.000
FBtr0075955	546	375.394	0.003692	0.012
FBtr0307099	242	71.603	0.000000	0.000
FBtr0084797	489	318.439	23.276259	62.000
FBtr0083551	600	429.380	57.633618	207.000
FBtr0075872	2284	2112.985	0.056578	1.000
FBtr0085508	1005	833.985	37.413657	261.000
FBtr0087099	2458	2286.985	0.294164	5.627
FBtr0087098	2146	1974.985	0.136835	2.261
FBtr0340062	1993	1821.985	0.062902	0.959
FBtr0087100	2622	2450.985	0.397693	8.153
FBtr0082631	1328	1156.985	0.103328	1.000
FBtr0303993	8076	7904.985	2.257675	149.285
FBtr0333359	8539	8367.985	1.327894	92.947
FBtr0347066	8335	8163.985	4.893877	334.201
FBtr0072747	8339	8167.985	1.911030	130.567
FBtr0302458	765	594.294	0.201162	1.000
FBtr0082587	777	606.286	46.929641	238.000
FBtr0091923	576	405.384	0.589809	2.000
FBtr0073176	1088	916.985	90.858442	696.915
FBtr0333141	1313	1141.985	0.680937	6.505
FBtr0073175	886	715.209	0.264218	1.581
FBtr0310076	1783	1611.985	0.611804	8.249
FBtr0310500	1786	1614.985	0.755876	10.211
FBtr0310501	1672	1500.985	7.092634	89.050
FBtr0070385	1948	1776.985	0.571113	8.489
FBtr0083807	2954	2782.985	0.792780	18.455
FBtr0083808	2884	2712.985	0.616699	13.995
FBtr0334923	2720	2548.985	1.089317	23.226
FBtr0083810	3096	2924.985	1.629281	39.863
FBtr0334924	2730	2558.985	1.040089	22.263
FBtr0083809	2804	2632.985	0.780842	17.197
FBtr0076914	429	258.469	0.000000	0.000
FBtr0301218	408	237.487	0.000000	0.000
FBtr0075411	1700	1528.985	4.302039	55.021
FBtr0110911	1114	942.985	1.378864	10.876
FBtr0342603	1089	917.985	4.053261	31.124
FBtr0329897	6710	6538.985	0.061783	3.379
FBtr0112623	7109	6937.985	0.063931	3.710
FBtr0334569	6840	6668.985	0.060021	3.348
FBtr0112624	8745	8573.985	0.057295	4.109
FBtr0329898	9067	8895.985	0.054343	4.044
FBtr0334567	10048	9876.985	0.055806	4.611
FBtr0112622	7637	7465.985	0.057394	3.584
FBtr0290011	7037	6865.985	0.060908	3.498
FBtr0329899	10319	10147.985	0.045478	3.860
FBtr0334568	9215	9043.985	0.053087	4.016
FBtr0073386	1305	1133.985	0.105424	1.000
FBtr0082775	1147	975.985	0.000000	0.000
FBtr0074452	1064	892.985	1.003832	7.498
FBtr0340622	906	735.207	124.312940	764.502
FBtr0307506	1764	1592.985	0.500970	6.675
FBtr0085080	1634	1462.985	106.761233	1306.489
FBtr0078939	2216	2044.985	16.406107	280.639
FBtr0335432	2964	2792.985	0.689185	16.101
FBtr0306344	2352	2180.985	1.028221	18.758
FBtr0078941	2760	2588.985	1.091242	23.632
FBtr0306343	2883	2711.985	0.953626	21.633
FBtr0078942	2460	2288.985	2.277613	43.609
FBtr0335431	2213	2041.985	2.202938	37.628
FBtr0087045	794	623.275	0.000000	0.000
FBtr0080291	1347	1175.985	0.051135	0.503
FBtr0342591	1572	1400.985	0.042410	0.497
FBtr0071904	1183	1011.985	26.225680	222.000
FBtr0073213	536	365.398	0.327176	1.000
FBtr0078433	690	519.333	0.000000	0.000
FBtr0084775	1500	1328.985	104.832974	1165.387
FBtr0113354	1553	1381.985	118.080368	1365.002
FBtr0084776	1701	1529.985	39.900828	510.648
FBtr0084777	1549	1377.985	2.912332	33.569
FBtr0113031	393	222.510	7.521860	14.000
FBtr0078730	2415	2243.985	76.540713	1436.695
FBtr0082849	1226	1054.985	34.788840	307.000
FBtr0330062	1542	1370.985	12.153582	139.376
FBtr0330063	1491	1319.985	31.209078	344.590
FBtr0076949	1605	1433.985	5.924084	71.059
FBtr0330064	1506	1334.985	0.861995	9.626
FBtr0330065	1189	1017.985	29.290215	249.411
FBtr0330061	1554	1382.985	17.715498	204.938
FBtr0334939	993	822.131	1.163313	8.000
FBtr0087796	511	340.421	0.000000	0.000
FBtr0345269	3108	2936.985	0.000000	0.000
FBtr0083687	3111	2939.985	0.000000	0.000
FBtr0078452	1022	850.985	0.140484	1.000
FBtr0333294	3423	3251.985	1.313429	35.728
FBtr0075494	3207	3035.985	18.034029	457.978
FBtr0333293	5042	4870.985	4.126298	168.124
FBtr0075493	3410	3238.985	12.871633	348.734
FBtr0310581	3106	2934.985	16.394582	402.493
FBtr0310582	3240	3068.985	3.114088	79.943
FBtr0085145	1831	1659.985	96.134572	1334.861
FBtr0085137	2128	1956.985	10.983154	179.791
FBtr0114372	2058	1886.985	9.256467	146.105
FBtr0112834	2118	1946.985	24.568636	400.125
FBtr0085139	1909	1737.985	11.761810	170.991
FBtr0085140	1969	1797.985	1.737770	26.135
FBtr0085146	1882	1710.985	15.828746	226.540
FBtr0085138	2050	1878.985	25.603700	402.419
FBtr0306166	481	310.445	0.000097	0.000
FBtr0339136	314	143.556	0.000000	0.000
FBtr0079605	1061	889.985	113.372479	844.000
FBtr0078976	1067	895.985	0.266856	2.000
FBtr0074014	1781	1609.985	0.073246	0.986
FBtr0074012	2476	2304.985	0.258343	4.981
FBtr0343351	4420	4248.985	0.030820	1.095
FBtr0089732	765	594.294	0.201162	1.000
FBtr0334557	856	685.225	0.000000	0.000
FBtr0083875	832	661.250	0.000000	0.000
FBtr0339185	1582	1410.985	0.966185	11.403
FBtr0085574	1137	965.985	16.410047	132.597
FBtr0346956	2090	1918.985	0.000000	0.000
FBtr0303195	5618	5446.985	6.477850	295.148
FBtr0332593	5550	5378.985	33.366704	1501.295
FBtr0071524	7070	6898.985	3.442696	198.672
FBtr0332594	7073	6901.985	5.558603	320.916
FBtr0088389	1581	1409.985	0.723440	8.532
FBtr0088388	1526	1354.985	26.598309	301.468
FBtr0083597	2040	1868.985	0.703614	11.000
FBtr0339349	5099	4927.985	0.070790	2.918
FBtr0302918	4066	3894.985	0.042010	1.369
FBtr0302919	5153	4981.985	0.083896	3.496
FBtr0339350	5156	4984.985	0.083812	3.495
FBtr0330100	4842	4670.985	0.210735	8.234
FBtr0335410	4851	4679.985	0.316183	12.378
FBtr0330101	4863	4691.985	0.208067	8.166
FBtr0085778	4872	4700.985	0.310830	12.223
FBtr0075812	8007	7835.985	1.859252	121.866
FBtr0304904	7335	7163.985	3.060018	183.371
FBtr0340705	7161	6989.985	9.111630	532.751
FBtr0088765	1695	1523.985	0.383959	4.895
FBtr0088766	1640	1468.985	0.171341	2.105
FBtr0084550	2008	1836.985	22.257085	342.000
FBtr0077112	1106	934.985	32.997391	258.069
FBtr0310534	1191	1019.985	32.650915	278.574
FBtr0310533	1045	873.985	0.732662	5.356
FBtr0082845	1613	1441.985	0.248719	3.000
FBtr0332764	3003	2831.985	1.266421	30.000
FBtr0081199	1115	943.985	8.105182	64.000
FBtr0332360	5516	5344.985	0.062384	2.789
FBtr0332367	5210	5038.985	0.060931	2.568
FBtr0332366	5255	5083.985	0.041022	1.745
FBtr0332362	1508	1336.985	0.028678	0.321
FBtr0332361	5445	5273.985	0.044876	1.980
FBtr0306392	5411	5239.985	0.064246	2.816
FBtr0332364	5051	4879.985	0.049729	2.030
FBtr0079621	1053	881.985	0.011046	0.081
FBtr0332365	5243	5071.985	0.060412	2.563
FBtr0306391	5414	5242.985	0.064190	2.815
FBtr0332363	5309	5137.985	0.074397	3.197
FBtr0079620	1354	1182.985	0.009574	0.095
FBtr0100231	320	149.554	10545.332189	13192.000
FBtr0073358	4357	4185.985	0.098188	3.438
FBtr0332744	4183	4011.985	0.106140	3.562
FBtr0078569	3771	3599.985	3.991646	120.200
FBtr0078570	3871	3699.985	10.444595	323.254
FBtr0078568	3840	3668.985	15.154273	465.086
FBtr0346095	4056	3884.985	2.073070	67.368
FBtr0332053	3915	3743.985	1.695272	53.092
FBtr0087484	324	153.553	0.000000	0.000
FBtr0330068	3575	3403.985	10.376979	295.468
FBtr0110923	2739	2567.985	1.455682	31.269
FBtr0110921	2958	2786.985	0.970251	22.619
FBtr0110920	3536	3364.985	3.383645	95.240
FBtr0110922	2625	2453.985	4.401083	90.341
FBtr0110925	2930	2758.985	1.599996	36.925
FBtr0073134	2919	2747.985	0.739471	16.998
FBtr0302598	4914	4742.985	0.259132	10.281
FBtr0110924	4769	4597.985	0.223626	8.601
FBtr0073132	2981	2809.985	7.620869	179.127
FBtr0073135	2891	2719.985	1.086435	24.719
FBtr0301948	3311	3139.985	0.484305	12.720
FBtr0073133	2700	2528.985	0.985155	20.840
FBtr0335134	1731	1559.985	0.198321	2.588
FBtr0077450	1278	1106.985	19.483719	180.412
FBtr0072275	3812	3640.985	0.037689	1.148
FBtr0078694	1059	887.985	14.012739	104.083
FBtr0078693	1225	1053.985	53.981436	475.917
FBtr0301619	8270	8098.985	0.681052	46.138
FBtr0344112	8332	8160.985	0.646404	44.126
FBtr0344465	8207	8035.985	0.650913	43.754
FBtr0301618	8144	7972.985	0.764432	50.981
FBtr0075520	4026	3854.985	82.286502	2653.405
FBtr0333578	3562	3390.985	0.959257	27.209
FBtr0072058	3845	3673.985	13.662706	419.881
FBtr0344561	5152	4980.985	2.045670	85.232
FBtr0344559	5083	4911.985	14.774882	607.062
FBtr0344560	4496	4324.985	2.728379	98.706
FBtr0346593	1292	1120.985	1.763779	16.539
FBtr0072761	1156	984.985	0.298757	2.461
FBtr0300490	2762	2590.985	0.414415	8.982
FBtr0072344	1892	1720.985	13.824964	199.018
FBtr0081514	1411	1239.985	0.158483	1.644
FBtr0333354	3292	3120.985	0.090254	2.356
FBtr0345672	5724	5552.985	0.010764	0.500
FBtr0086608	5570	5398.985	0.011072	0.500
FBtr0081568	1016	844.985	27.164400	192.000
FBtr0087861	331	160.550	235.301772	316.000
FBtr0300052	1548	1376.985	0.000000	0.000
FBtr0072928	1162	990.985	3.371189	27.945
FBtr0088638	15770	15598.985	0.010734	1.401
FBtr0304571	16042	15870.985	0.010539	1.399
FBtr0304568	16003	15831.985	0.010567	1.399
FBtr0308083	15811	15639.985	0.010704	1.400
FBtr0088637	15847	15675.985	0.010678	1.400
FBtr0304570	16056	15884.985	0.010529	1.399
FBtr0304569	15788	15616.985	0.010721	1.400
FBtr0088639	15770	15598.985	0.010734	1.401
FBtr0304572	15871	15699.985	0.010661	1.400
FBtr0088640	15812	15640.985	0.010703	1.400
FBtr0344003	1731	1559.985	0.545229	7.115
FBtr0085798	1860	1688.985	0.345797	4.885
FBtr0077006	1233	1061.985	0.000000	0.000
FBtr0072760	744	573.303	0.000000	0.000
FBtr0343568	4432	4260.985	6.337681	225.888
FBtr0332290	4243	4071.985	15.734773	535.943
FBtr0070702	4813	4641.985	4.871847	189.169
FBtr0301237	1763	1591.985	4.655867	62.000
FBtr0087092	2022	1850.985	0.000000	0.000
FBtr0113086	2078	1906.985	0.000000	0.000
FBtr0072327	1959	1787.985	1.634331	24.443
FBtr0072328	1736	1564.985	6.261553	81.968
FBtr0306655	1683	1511.985	4.244148	53.677
FBtr0073913	4958	4786.985	0.062055	2.485
FBtr0343518	4837	4665.985	0.064443	2.515
FBtr0339532	2842	2670.985	132.807969	2967.207
FBtr0339531	4537	4365.985	1.724440	62.977
FBtr0083448	4309	4137.985	19.629384	679.435
FBtr0310074	1289	1117.985	12.904787	120.681
FBtr0080585	1286	1114.985	25.056320	233.689
FBtr0087627	3859	3687.985	0.000000	0.000
FBtr0273289	5172	5000.985	0.000000	0.000
FBtr0273291	5082	4910.985	0.000000	0.000
FBtr0273287	5105	4933.985	0.000000	0.000
FBtr0273290	5218	5046.985	0.000000	0.000
FBtr0273288	5744	5572.985	0.000000	0.000
FBtr0273285	5143	4971.985	0.000000	0.000
FBtr0273286	5583	5411.985	0.000000	0.000
FBtr0077505	687	516.334	0.694606	3.000
FBtr0084224	943	772.199	0.000000	0.000
FBtr0445215	733	562.308	168.595637	793.000
